se_id,measurement_id,org_id,project_id,measure,created_by,updated_by,created_at,updated_at,deleted_at
1368,55,2,2,49.91,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1368,56,2,2,26.61,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1368,57,2,2,19.97,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1368,58,2,2,48.08,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1368,59,2,2,46.02,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1368,60,2,2,19.86,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1368,61,2,2,26.96,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1398,53,2,2,308,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1398,54,2,2,59,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1398,55,2,2,47.8,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1398,56,2,2,21.23,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1398,57,2,2,17.82,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1398,58,2,2,44.44,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1398,59,2,2,41.52,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1398,60,2,2,17.66,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1398,61,2,2,21.92,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1399,53,2,2,309,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1399,54,2,2,61,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1399,55,2,2,47.91,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1399,56,2,2,23.19,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1399,57,2,2,18.89,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1399,58,2,2,43.74,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1399,59,2,2,42.32,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1399,60,2,2,18.74,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1399,61,2,2,23.57,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1414,53,2,2,312,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1414,54,2,2,61,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1414,55,2,2,45.72,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1414,56,2,2,23.19,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1414,57,2,2,21.01,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1414,58,2,2,45.9,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1414,59,2,2,43.53,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1414,60,2,2,20.27,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1414,61,2,2,23.1,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1415,53,2,2,315,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1415,54,2,2,59,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1415,55,2,2,44.58,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1415,56,2,2,24.96,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1415,57,2,2,18.9,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1415,58,2,2,45.92,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1415,59,2,2,41.74,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1415,60,2,2,19.14,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1415,61,2,2,25.83,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1478,53,2,2,312,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1478,54,2,2,63,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1478,55,2,2,43.21,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1478,56,2,2,21.79,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1478,57,2,2,18.38,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1478,58,2,2,45.21,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1478,59,2,2,40.45,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1478,60,2,2,18.21,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1478,61,2,2,22.24,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1479,53,2,2,315,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1479,54,2,2,64,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1479,55,2,2,44.62,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1479,56,2,2,23.32,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1479,57,2,2,18.92,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1479,58,2,2,47.33,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1479,59,2,2,42.72,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1479,60,2,2,18.68,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1479,61,2,2,24.13,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1523,53,2,2,323,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1523,54,2,2,57,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1523,55,2,2,46.54,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1523,56,2,2,23.01,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1523,57,2,2,17.84,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1523,58,2,2,45.47,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1523,59,2,2,41.53,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1523,60,2,2,17.72,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1523,61,2,2,23.3,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1524,53,2,2,323,System,System,2018-04-29 18:52:32,2018-04-29 18:52:32,
1524,54,2,2,58,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1524,55,2,2,46.58,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1524,56,2,2,23.15,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1524,57,2,2,18.53,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1524,58,2,2,47.99,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1524,59,2,2,43.19,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1524,60,2,2,18.51,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1524,61,2,2,21.75,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1575,53,2,2,312,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1575,54,2,2,60,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1575,55,2,2,49.63,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1575,56,2,2,23.43,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1575,57,2,2,18.17,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1575,58,2,2,43.86,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1575,59,2,2,42.5,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1575,60,2,2,17.82,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1575,61,2,2,24.3,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1576,53,2,2,314,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1576,54,2,2,67,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1576,55,2,2,48.38,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1576,56,2,2,24.29,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1576,57,2,2,18.73,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1576,58,2,2,49.21,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1576,59,2,2,44.63,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1576,60,2,2,18.59,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1576,61,2,2,24.33,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1653,53,2,2,318,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1653,54,2,2,62,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1653,55,2,2,49.77,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1653,56,2,2,21.99,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1653,57,2,2,18.81,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1653,58,2,2,45.82,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1653,59,2,2,43.66,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1653,60,2,2,18.76,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1653,61,2,2,21.74,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1654,53,2,2,315,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1654,54,2,2,61,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1654,56,2,2,22.98,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1654,57,2,2,18,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1654,58,2,2,43.86,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1654,60,2,2,17.99,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1654,61,2,2,25.36,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1681,53,2,2,332,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1681,54,2,2,67,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1681,55,2,2,48.44,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1681,56,2,2,26.13,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1681,57,2,2,16.96,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1681,58,2,2,48.36,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1681,59,2,2,46.79,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1681,60,2,2,16.47,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1681,61,2,2,26.24,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1682,53,2,2,333,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1682,54,2,2,63,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1682,55,2,2,48.18,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1682,56,2,2,26.22,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1682,57,2,2,21.4,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1682,58,2,2,45.8,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1682,59,2,2,43.94,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1682,60,2,2,21.4,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1682,61,2,2,26.94,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1744,53,2,2,306,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1744,54,2,2,62,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1744,55,2,2,45.22,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1744,56,2,2,21.34,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1744,57,2,2,18.43,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1744,58,2,2,47.16,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1744,59,2,2,42.82,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1744,60,2,2,17.96,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1744,61,2,2,21.81,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1745,53,2,2,309,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1745,54,2,2,63,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1745,55,2,2,45.91,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1745,56,2,2,22.44,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1745,57,2,2,18.25,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1745,58,2,2,47.19,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1745,60,2,2,18.2,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1745,61,2,2,23.68,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1849,53,2,2,355,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1849,54,2,2,67,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1849,55,2,2,52.36,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1849,56,2,2,24.21,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1849,57,2,2,20.08,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1849,58,2,2,48.43,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1849,59,2,2,45.44,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1849,60,2,2,19.8,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1849,61,2,2,24.39,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1850,53,2,2,354,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1850,54,2,2,65,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1850,55,2,2,53.13,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1850,56,2,2,24.14,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1850,57,2,2,20.85,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1850,58,2,2,48.75,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1850,59,2,2,46.27,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1850,60,2,2,20.63,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1850,61,2,2,25.8,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1929,56,2,2,25.08,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1929,57,2,2,21.58,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1929,60,2,2,19.13,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1929,61,2,2,25.74,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1990,53,2,2,343,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1990,54,2,2,63,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1990,55,2,2,48.86,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1990,56,2,2,25.25,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1990,57,2,2,19.56,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1990,58,2,2,47.89,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1990,59,2,2,44.59,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1990,60,2,2,18.87,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1990,61,2,2,25.31,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1991,53,2,2,341,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1991,54,2,2,62,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1991,55,2,2,48.44,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1991,56,2,2,26.06,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1991,57,2,2,21.03,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1991,58,2,2,46.75,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1991,59,2,2,45.68,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1991,60,2,2,19.9,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
1991,61,2,2,27.66,System,System,2018-04-29 18:53:20,2018-04-29 18:53:20,
2037,53,2,2,354,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2037,54,2,2,62,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2037,55,2,2,46.4,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2037,56,2,2,24.98,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2037,57,2,2,19.84,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2037,59,2,2,45.9,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2037,60,2,2,19.48,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2037,61,2,2,28.6,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2038,53,2,2,355,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2038,54,2,2,63,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2038,55,2,2,47.86,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2038,56,2,2,26.36,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2038,57,2,2,19.76,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2038,59,2,2,47.03,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2038,60,2,2,19.31,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2038,61,2,2,28.31,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2101,53,2,2,343,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2101,54,2,2,63,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2101,55,2,2,50.52,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2101,56,2,2,23.32,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2101,57,2,2,19.26,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2101,58,2,2,43.93,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2101,59,2,2,44.33,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2101,60,2,2,18.67,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2101,61,2,2,23.8,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2102,53,2,2,346,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2102,54,2,2,68,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2102,55,2,2,49.82,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2102,56,2,2,24.08,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2102,57,2,2,17.9,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2102,58,2,2,46.24,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2102,59,2,2,45.49,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2102,60,2,2,17.92,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2102,61,2,2,24.78,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2136,61,2,2,27.86,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2175,53,2,2,336,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2175,54,2,2,65,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2175,55,2,2,52.48,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2175,56,2,2,23.36,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2175,57,2,2,19.16,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2175,59,2,2,44.15,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2175,60,2,2,18.53,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2175,61,2,2,24.86,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2176,53,2,2,336,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2176,54,2,2,67,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2176,55,2,2,53.1,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2176,56,2,2,23.36,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
2176,57,2,2,20.02,System,System,2018-04-29 18:54:04,2018-04-29 18:54:04,
