se_id,measurement_id,org_id,project_id,measure,created_by,updated_by,created_at,updated_at,deleted_at
222,56,1,1,25.52,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
222,57,1,1,18.76,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
222,58,1,1,48.32,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
222,59,1,1,44.99,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
222,60,1,1,18.68,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
222,61,1,1,26.48,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
223,53,1,1,346,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
223,54,1,1,66,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
223,55,1,1,50.4,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
223,56,1,1,27.52,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
223,57,1,1,19.53,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
223,58,1,1,50.02,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
223,59,1,1,45.89,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
223,60,1,1,18.96,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
223,61,1,1,27.74,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
224,62,1,1,256,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
224,66,1,1,12.74,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
224,67,1,1,16.31,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
224,68,1,1,19.24,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
224,69,1,1,16.91,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
224,70,1,1,11.53,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
224,71,1,1,36.29,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
225,62,1,1,253,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
225,66,1,1,12.51,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
225,67,1,1,17.62,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
225,68,1,1,19.69,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
225,69,1,1,17.2,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
225,70,1,1,11.48,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
225,71,1,1,35.15,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
226,72,1,1,271,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
226,75,1,1,14.07,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
226,76,1,1,18.1,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
226,77,1,1,235,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
226,80,1,1,12.1,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
226,81,1,1,10.39,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
226,82,1,1,25.73,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
227,72,1,1,269,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
227,75,1,1,13.71,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
227,76,1,1,20.92,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
227,77,1,1,232,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
227,80,1,1,11.95,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
227,81,1,1,11.13,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
227,82,1,1,25.69,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
228,118,1,1,466,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
228,119,1,1,462,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
228,120,1,1,80,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
228,121,1,1,46.8,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
228,122,1,1,33.5,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
228,123,1,1,28.07,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
228,124,1,1,28.96,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
228,125,1,1,23.76,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
228,131,1,1,26.85,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
228,132,1,1,23.66,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
228,133,1,1,33.72,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
228,134,1,1,29.15,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
229,118,1,1,466,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
229,119,1,1,463,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
229,120,1,1,80,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
229,121,1,1,48.1,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
229,122,1,1,33.45,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
229,123,1,1,28.72,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
229,124,1,1,30.53,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
229,125,1,1,23.73,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
229,131,1,1,27.48,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
229,132,1,1,23.01,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
229,133,1,1,33.37,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
229,134,1,1,30.29,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
230,140,1,1,36.79,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
230,141,1,1,22.44,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
230,146,1,1,33.03,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
230,147,1,1,26.43,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
231,139,1,1,46,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
231,140,1,1,38.16,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
231,141,1,1,21.56,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
231,146,1,1,36.27,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
231,147,1,1,26.54,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
231,148,1,1,35.95,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
232,155,1,1,16.45,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
232,156,1,1,9.37,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
234,153,1,1,373,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
234,155,1,1,15.88,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
234,156,1,1,9.26,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
234,157,1,1,24.81,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
257,39,1,1,146,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
257,44,1,1,25.89,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
257,45,1,1,16.95,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
257,46,1,1,13.25,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
257,47,1,1,19.46,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
258,39,1,1,140,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
258,44,1,1,24.34,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
258,45,1,1,18.79,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
258,46,1,1,12.37,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
258,47,1,1,18.97,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
259,50,1,1,38.6,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
259,51,1,1,29.54,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
259,52,1,1,47.23,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
264,179,1,1,25.25,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
264,180,1,1,24.5,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
264,181,1,1,19.17,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
264,182,1,1,20.1,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
265,101,1,1,212,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
265,102,1,1,161,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
265,105,1,1,62.49,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
265,114,1,1,24.27,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
265,115,1,1,38.28,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
265,116,1,1,12.1,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
265,117,1,1,56.59,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
266,101,1,1,215,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
266,102,1,1,165,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
266,105,1,1,64.27,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
266,115,1,1,34.86,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
266,116,1,1,13.57,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
266,117,1,1,57.63,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
267,96,1,1,117.27,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
267,97,1,1,107.06,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
267,98,1,1,46.67,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
267,100,1,1,120,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,1,1,1,183,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,3,1,1,146,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,4,1,1,134,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,5,1,1,134,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,6,1,1,105,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,7,1,1,96,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,9,1,1,50,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,10,1,1,134,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,11,1,1,80,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,12,1,1,98,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,13,1,1,108,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,18,1,1,40,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,19,1,1,36,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,20,1,1,100,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,21,1,1,21,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,22,1,1,114,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,23,1,1,115,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,24,1,1,94.5,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
263,50,1,1,29.03,Brianna Petersen,Brianna Petersen,2018-04-29 18:36:00,2019-01-09 21:40:41,
263,51,1,1,40.5,Brianna Petersen,Brianna Petersen,2018-04-29 18:36:00,2019-01-09 21:40:41,
263,52,1,1,50.58,Brianna Petersen,Brianna Petersen,2018-04-29 18:36:00,2019-01-09 21:40:41,
268,26,1,1,33,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
268,27,1,1,30,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
269,53,1,1,348,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
269,54,1,1,59,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
269,55,1,1,46.68,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
269,56,1,1,23.15,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
269,57,1,1,17.29,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
269,58,1,1,44.07,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
269,59,1,1,42.35,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
269,60,1,1,17.07,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
269,61,1,1,24.04,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
270,53,1,1,350,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
270,54,1,1,58,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
270,55,1,1,47.13,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
270,56,1,1,24.09,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
270,57,1,1,17.07,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
270,58,1,1,42.99,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
270,59,1,1,44.59,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
270,60,1,1,16.94,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
270,61,1,1,24.79,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
271,62,1,1,253,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
271,65,1,1,24.01,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
271,66,1,1,13.32,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
271,67,1,1,17.94,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
271,68,1,1,19.36,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
271,69,1,1,18.41,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
271,70,1,1,11.19,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
271,71,1,1,35.95,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
272,72,1,1,273,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
272,75,1,1,13.9,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
272,76,1,1,16.5,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
272,77,1,1,239,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
272,80,1,1,12.25,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
272,81,1,1,10.6,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
272,82,1,1,23.85,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
273,72,1,1,273,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
273,75,1,1,18.33,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
273,76,1,1,18.79,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
273,77,1,1,237,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
273,80,1,1,11.95,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
273,81,1,1,10.45,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
273,82,1,1,25.02,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
274,118,1,1,504,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
274,119,1,1,501,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
274,120,1,1,85,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
274,121,1,1,47.57,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
274,122,1,1,31.15,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
274,123,1,1,28.63,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
274,124,1,1,31.96,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
274,125,1,1,28.04,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
274,131,1,1,27.28,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
274,132,1,1,27.8,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
274,133,1,1,34.76,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
274,134,1,1,32.77,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
275,118,1,1,501,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
275,119,1,1,499,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
275,120,1,1,87,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
275,122,1,1,33.75,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
275,123,1,1,29.01,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
275,124,1,1,31.31,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
275,125,1,1,28.22,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
275,131,1,1,27.19,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
275,132,1,1,28,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
275,133,1,1,34.93,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
275,134,1,1,31.65,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
277,137,1,1,392,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
277,138,1,1,78,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
277,139,1,1,52,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
277,140,1,1,39.52,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
277,141,1,1,28.15,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
277,146,1,1,36.52,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
277,147,1,1,25,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
278,137,1,1,397,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
278,138,1,1,83,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
278,139,1,1,49,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
278,140,1,1,39.43,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
278,141,1,1,29.79,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
278,146,1,1,35.61,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
278,147,1,1,24.33,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
278,148,1,1,35.69,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
279,155,1,1,17.96,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
279,156,1,1,9.85,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
280,39,1,1,159,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
280,44,1,1,22.27,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
280,45,1,1,14.96,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
280,46,1,1,10.3,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
280,47,1,1,19.79,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
281,39,1,1,151,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
281,44,1,1,22.1,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
281,45,1,1,22.52,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
281,46,1,1,16.19,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
281,47,1,1,22.45,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
284,102,1,1,159,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
284,105,1,1,62.49,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
284,115,1,1,35.2,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
284,116,1,1,11.85,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
284,117,1,1,57.89,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
311,101,1,1,215,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
311,105,1,1,60.79,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
311,115,1,1,35.28,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
311,116,1,1,11.84,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
311,117,1,1,56.55,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
312,53,1,1,368,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
312,54,1,1,66,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
312,55,1,1,48.94,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
312,56,1,1,23.62,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
312,57,1,1,18.48,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
312,58,1,1,47.82,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
312,59,1,1,44.9,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
312,60,1,1,17.69,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
312,61,1,1,25.2,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
313,53,1,1,366,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
313,54,1,1,66,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
313,55,1,1,48.68,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
313,56,1,1,23.64,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
313,57,1,1,18.31,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
313,58,1,1,48.58,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
313,59,1,1,43.41,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
313,60,1,1,18.53,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
313,61,1,1,25.51,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
317,62,1,1,272,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
317,66,1,1,14.35,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
317,67,1,1,18.69,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
317,68,1,1,19.19,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
317,69,1,1,20.93,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
317,70,1,1,11.4,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
317,71,1,1,34.98,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
318,62,1,1,273,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
318,66,1,1,14.29,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
318,67,1,1,18.62,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
318,68,1,1,19.56,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
318,69,1,1,21.22,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
318,70,1,1,11.85,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
318,71,1,1,33.88,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
319,72,1,1,288,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
319,75,1,1,15.35,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
319,76,1,1,18.11,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
319,77,1,1,255,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
319,80,1,1,13.78,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
319,81,1,1,12.46,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
319,82,1,1,26.26,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
320,72,1,1,289,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
320,75,1,1,15.2,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
320,76,1,1,19.37,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
320,77,1,1,255,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
320,80,1,1,13.7,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
320,81,1,1,11.9,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
320,82,1,1,25.35,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
321,118,1,1,539,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
321,119,1,1,535,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
321,120,1,1,88,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
321,121,1,1,49.72,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
321,122,1,1,35.83,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
321,123,1,1,30.89,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
321,124,1,1,30.7,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
321,125,1,1,29.93,System,System,2018-04-29 18:36:00,2018-04-29 18:36:00,
